LIA_NUM,DATE,APE_SICORE,LIB_SICORE,EVT_SICORE,AUTO,NAT_SICORE,SURF
J00010344018,2022-06-28 19:35:27,0149Z,ELEVAGE D AUTRES ANIMAUX,01P,A,,
J00010119311,2022-05-07 04:09:35,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010319952,2022-06-23 13:40:06,9602B,PROTHESISTE ONGULAIRE  EXTENSION ONGLE EN GEL OU ACRYGEL  POSE ET DEPOSE DE VERNIS SEMI PERMANENT  EMBELLISSEMENT DES MAINS,01P,M,99,
J00010186120,2022-05-24 03:46:58,4391A,CHARPENTE  COUVERTURE  ZINGUERIE  ISOLATION  PLATRERIE,01P,M,14,
J00010328169,2022-06-25 04:06:58,6201Z,DEVELOPPEUR INFORMATIQUE,01P,X,,
J00010328219,2022-06-25 04:07:03,8211Z,REDACTION DE DOCUMENTS POUR UN PUBLIC DIVERSIFIE  AIDE ADMINISTRATIVE  COURRIERS   ECRITURE  RELECTURE ET CORRECTION DE TEXTES DIVERS,01P,X,,
J00010338242,2022-06-28 04:31:10,5610C,VENTE DE BOISSONS SUR TERRAIN PRIVE,01P,C,99,
J00010196210,2022-05-26 03:52:17,9609Z,TECHNIQUE MANUELLE DE BIEN ETRE ET DE LACHER PRISE,01P,X,,
J00010337707,2022-06-28 09:25:35,5621Z,TRAITEUR  LIVRAISON,05P,C,99,
J00010341527,2022-06-28 11:31:50,6202A,LE CONSEIL EN INFORMATIQUE  DEVELOPPEMENT DE TOUT TYPE DE LOGICIEL  DE SITES INTERNET ET D APPLICATIONS MOBILES ,01M,C,99,
J00010185726,2022-05-24 03:46:46,7022Z,CONSEIL AUX ENTREPRISES,05P,X,,
J00010186096,2022-05-24 03:46:57,5320Z,COURSIERS A VELO POUR LIVRAISON DE REPAS A DOMICILE,01P,C,99,
J00010280618,2022-06-14 19:36:45,7410Z,DESIGNER,01P,L,,
J00010280758,2022-06-14 19:36:49,8552Z,ENSEIGNEMENT ET PRATIQUE DE LA BRODERIE DANS LE CADRE D ATELIERS A VISEE BIEN ETRE  VENTE DE FOURNITURES NECESSAIRS A L ENSEIGNEMENT ,05P,X,,
J00010188753,2022-05-24 19:33:52,4719B,VENTE AU DETAIL,05P,C,16,
J00010250678,2022-06-15 19:32:54,4791A,ACHAT REVENTE D OBJET NEUF OU D OCCASION,05P,C,99,
J00010300127,2022-06-18 03:53:16,7420Z,VIDEASTE  MONTEUR  PHOTOGRAPHE,01P,C,04,
J00010189066,2022-05-25 12:06:28,6622Z,MANDATAIRE INTERMEDIAIRE EN ASSURANCES,01P,R,,
J00010332328,2022-06-27 17:39:10,9602A,BARBIER VISAGISTE,54P,C,99,
J00010152551,2022-05-15 19:31:34,4719B,VENTE ET REVENTE DE MATERIEL DE LOISIR ,05P,C,99,
J00010236636,2022-06-04 11:31:24,6920Z,EXPERT COMPTABLE,01P,L,,
J00010344158,2022-06-28 19:35:29,6622Z,MANDATAIRE EN ASSURANCES 6622B,05P,C,99,
J00010344448,2022-06-28 19:35:46,4941A,CONVOYAGE ET NETTOYAGE DE VEHICULES ,01P,C,99,
J00010209153,2022-05-31 04:14:16,9602B,PROTHESISTE ONGULAIRE,01P,M,99,
J00010214690,2022-06-01 03:48:21,8121Z,ACTIVITE DE MENAGE,01P,X,,
J00010212850,2022-06-01 03:48:22,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010310738,2022-06-22 09:04:49,6831Z,PROSPECTION DE BIENS IMMOBILIERS ET COMMERCIALISATION,01P,R,,
J00010311512,2022-06-21 19:37:40,4939B,CHAUFFEUR INDEPENDANT NON PROPRIETAIRE DE SON VEHICULE,01P,X,,
J00010307189,2022-06-21 10:29:03,6831Z,AGENT COMMERCIAL EN IMMOBILIER,54P,R,,
J00010144731,2022-05-13 11:34:00,4799A,VENTE ET INSTALLATION DE BRUMISATEURS,54P,C,99,
J00010196350,2022-05-26 03:52:27,7021Z,CONSEILLER EN COMMUNICATION,01P,X,,
J00010328409,2022-06-25 04:07:17,9003A,CREATION  DE TABLEAU D ART A BASE DE FLEURS SECHEES,01P,X,,
J00010328599,2022-06-25 04:07:24,5912Z,TOURNAGE  MONTAGE ET CREATION DE VIDEOS ,01P,X,,
J00010233609,2022-06-10 19:39:15,6820A,LOCATION MEUBLEE NON PROFESSIONELLE,01P,I,,
J00010281038,2022-06-14 19:36:54,4619B,AUTRES INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS NON REGLEMENTES,01P,C,09,
J00010282127,2022-06-14 19:32:37,4791A,COMMERCE PAR INTERNET,01P,C,99,
J00010196616,2022-05-26 03:52:32,4333Z,POSE DE TOUS REVETEMENTS DE SOL  ET MURAL,01P,M,14,
J00010249589,2022-06-10 19:39:18,8219Z,ASSISTANCE ADMINISTRATIVE A DOMICILE,01P,X,,
J00010310209,2022-06-22 14:48:59,6831Z,AGENT COMMERCIAL DANS L IMMOBILIER   PROSPECTION   VENTE   VISITE   NEGOCIATION,05P,R,,
J00010331262,2022-06-25 19:31:59,4391B,L ACTIVITE DE COUVREUR CONSISTE A ETANCHER ET METTRE HORS D EAU UN TOIT  QUE CE SOIT EN TUILE MECANIQUE  TUILE PLATE   OU EN ARDOISE ,01P,M,14,
J00010273712,2022-06-14 19:36:46,8030Z,ACTIVITE D ENQUETE,01P,X,,
J00010161941,2022-05-18 04:19:46,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010214286,2022-06-01 03:48:37,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010338598,2022-06-28 04:31:38,5320Z,LIVRAISON A DOMICILE DE COMMANDE DE NOURRITURE EFFECTUEE SUR INTERNET,01P,C,99,
J00010294619,2022-06-16 19:35:48,5320Z,LIVREUR A DOMICILE DE REPAS A VELO,01P,C,99,
J00010214500,2022-06-01 03:48:55,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010271849,2022-06-13 03:31:51,3299Z,CONFECTION DE BOUGIES PARFUMEES ARTISANALES CONTENANT DES METAUX PRECIEUX  POUDRE D OR ET PEPITE D OR  ,01P,M,04,
J00010306348,2022-06-21 08:52:14,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010333508,2022-06-27 03:32:27,4791A,BOUTIQUE EN LIGNE SEULEMENT,01P,C,99,
J00010196806,2022-05-26 03:52:42,3213Z,CREATION BIJOUX ET ACCESSOIRES FANTAISIE   LAINE  PIERRE SEMI PRECIEUSE  PLASTIQUE  BOIS  CUIR  METAL  FIL CUIVRE   ,01P,M,04,
J00010318012,2022-06-23 10:14:15,5320Z,LIVREUR UBER DELIVEROO,05P,X,,
J00010289072,2022-06-15 19:35:48,8130Z,ENTRETIEN ESPACE VERT  UNIQUEMENT ,01P,L,,
J00010282317,2022-06-14 19:32:48,6831Z,CONSULTANT DANS LE DOMAINE DE L IMMOBILIER TERTIAIRE,01P,X,,
J00010328789,2022-06-25 04:07:31,8121Z,ACTIVITE DE NETTOYAGE CHEZ PARTICULIERS DOMESTIQUES ET PROFESSIONNELS ,01P,X,,
J00010265809,2022-06-10 19:39:30,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010190700,2022-05-26 03:52:54,5320Z,LIVRAISON DE REPAS A DOMICILE,01P,C,99,
J00010335552,2022-06-28 14:42:11,5610C,FOOD TRUCK PIZZA,05P,C,16,
J00010302628,2022-06-19 19:31:44,7022Z,CONSEIL EN MANAGEMENT ET DEVELOPPEMENT DANS LE DOMAINE DE LA CONSTRUCTION ET DE L IMMOBILIER,01M,C,99,
J00010344372,2022-06-28 19:35:43,6201Z,DEVELOPPEUR INFORMATIQUE,01P,X,,
J00010344562,2022-06-28 19:35:49,6201Z,DEVELOPPEUR  CONCEPTION DE SITE WEB  PROGRAMMATION INFORMATIQUE  ETC  ,01P,X,,
J00010275832,2022-06-14 19:36:57,8690F,PSYCHOTHERAPEUTE,01P,L,,
J00010272029,2022-06-13 03:32:08,4791B,EXPLOITATION DE BOUTIQUE E COMMERCE ET VENTE DE PRODUIT NON REGLEMENTE DANS LE DOMAINE DE LA BEAUTE,01P,C,99,
J00010281152,2022-06-14 19:37:01,3213Z,CREATION DE BIJOUX FANTAISIE EN RESINE  FLEUR  LAITON,01P,M,04,
J00010242626,2022-06-07 19:34:03,4619B,AUTRE INTERMEDIAIRE DU COMMERCE EN PRODUITS DIVERS NON REGLEMENTE,01P,C,09,
J00010242766,2022-06-07 19:34:16,7410Z,DECORATION ET AMENAGEMENT INTERIEUR,01P,X,,
J00010241750,2022-06-07 19:34:08,4332A,AGENCEMENTS INTERIEUR ET EXTERIEUR  REALISATION ET POSES D ELEMENTS EN BOIS OU MATERIAUX ASSOCIES  TERRASSES  CLOISONS SECHES ET PORTAILS,01P,M,14,
J00010172203,2022-05-24 16:40:51,0124Z,CULTURE DE FRUITS A PEPINS ET A NOYAU,01P,A,,
J00010341238,2022-06-28 11:31:42,6201Z,DEVELOPPEMENT DE SITE INTERNET,05P,X,,
J00010321818,2022-06-28 11:31:52,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010209773,2022-05-31 08:51:59,4771Z,ACHAT VENTE VETEMENTS,05P,C,99,
J00010342657,2022-06-28 19:34:26,8690F,TEST ANTIGENIQUE,01P,L,,
J00010132231,2022-05-10 19:35:25,8230Z,GESTIONNAIRE D EVENEMENTS PARTICULIER ET ENTREPRISE  LOCATION DE MATERIELS ,01P,X,,
J00010280097,2022-06-14 19:33:16,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010281327,2022-06-14 19:33:27,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010280147,2022-06-14 19:33:28,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010280477,2022-06-14 19:33:30,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010304152,2022-06-21 08:52:11,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010237006,2022-06-04 19:32:37,7490B,AGENT ARTISTIQUE,01P,X,,
J00010189363,2022-05-24 19:34:45,4619B,AUTRES INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS,01P,C,09,
J00010189413,2022-05-24 19:34:55,3213Z,CREATION DE BIJOUX FANTAISIES ET DE VENTE EN LIGNE,01P,M,04,
J00010276707,2022-06-14 04:20:27,4781Z,VENTE DE PRODUITS AU DETAIL SUR LES MARCHES,01P,C,16,
J00010302362,2022-06-19 19:31:26,2511Z,FABRICATION METALLURGIQUE,05P,M,14,
J00010302602,2022-06-19 19:31:42,8020Z,MAINTENANCE MATERIEL SECURITE INCENDIE,01P,M,99,
J00010288488,2022-06-15 19:35:06,9609Z,PRATICIENNE EN NATUROPATHIE,01P,X,,
J00010236990,2022-06-04 19:32:36,7021Z,CONSEIL EN COMMUNICATION,01P,X,,
J00010237030,2022-06-04 19:32:40,6820A,LOCATION MEUBLEE NON PROFESSIONNELLE,01P,I,,
J00010227080,2022-06-04 19:32:47,4331Z,POSE PLATRERIE SECHE  REALISATION DE JOINTS,05P,M,14,
J00010330967,2022-06-25 19:31:36,9609Z,PRESTATION DE SERVICES DIVERS  FORMATION EN INFORMATIQUE  INSTALLATIONS DE RESEAU TELECOM,01P,X,,
J00010276749,2022-06-14 04:20:28,5911B,CREATION AUDIOVISUELLE  PHOTOGRAPHIE,01P,X,,
J00010121242,2022-06-28 11:31:44,5520Z,LOUEUR DE DEUX GITES  ENTRETIEN ET MENAGE ,01P,I,,
J00010282937,2022-06-14 19:33:37,7410Z,DECORATRICE D INTERIEUR,01P,X,,
J00010281137,2022-06-14 19:33:39,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010283067,2022-06-14 19:33:55,7410Z,CONSULTANT EN DECORATION D INTERIEUR,01P,X,,
J00010325017,2022-06-24 11:42:50,5912Z,MONTAGE VIDEO  REALISATIONS AUDIOVISUELLES  PHOTOS,01P,X,,
J00010283349,2022-06-15 11:11:25,6820A,LMNP   LOUEUR MEUBLE NON PROFESSIONNEL,54P,I,,
J00010265312,2022-06-13 11:31:55,8690F,PSYCHOLOGUE,05P,X,,
J00010215580,2022-06-06 11:31:24,7112B,ETUDE DE SOL,01P,X,,
J00010127041,2022-05-10 17:37:03,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010335172,2022-06-28 09:28:53,6820A,SERVICE DE RECHERCHE DE LOGEMENTS EN LOCATION A DESTINATION DE SALARIES EN MUTATION PROFESSIONNELLE,05P,X,,
J00010338457,2022-06-28 04:31:25,4690Z,ACHAT DE PRODUITS CHEZ DES GROSSISTES ET REVENTE SUR LE SITE AMAZON,01P,C,99,
J00010280998,2022-06-14 19:33:00,7022Z,CONSEIL AUX ENTREPRISES,05P,X,,
J00010333342,2022-06-27 03:32:16,9602B,TECHNICIENNE CILS,01P,M,99,
J00010162451,2022-05-18 04:19:09,6820A,LOCATION MEUBLEE NON PROFESSIONNELLE,05P,I,,
J00010133031,2022-05-10 19:36:37,8551Z,FORMATEUR EN SPORT,01P,X,,
J00010242956,2022-06-07 19:34:37,8030Z,ACTIVITE D ENQUETE,01P,X,,
J00010308609,2022-06-22 19:38:05,5911A,PRODUCTION AUDIOVISUELLE ET PRESTATION TECHNIQUE,01P,X,,
J00010305829,2022-06-20 19:37:05,7112B,CABINET DE CONSEIL POUR LES AMENAGEMENTS URBAINS  LES CONSTRUCTIONS DE BATIMENTS  L ANALYSE ET LA MISE EN PLACE D UNE DEMARCHE PROJET  ,01P,X,,
J00010318087,2022-06-23 03:53:27,1813Z,PRESTATIONS GRAPHIQUES,01P,X,,
J00010318137,2022-06-23 03:53:29,5320Z,LIVRAISON DE REPAS A DOMICILE A VELO,01P,C,99,
J00010310688,2022-06-21 19:36:07,8121Z,PETITS TRAVAUX D ENTRETIEN EXTERIEUR  SERVICE A LA PERSONNE ,01P,M,99,
J00010253813,2022-06-09 03:50:00,6820A,LOCATION MEUBLEE D UN APPARTEMENT,01P,I,,
J00010253383,2022-06-09 03:50:02,7420Z,PHOTOGRAPHE ILLUSTRATEUR  PHOTOGRAPHIE DE MARIAGE  EVENEMENTS  PORTRAITS     ,01P,X,,
J00010254043,2022-06-09 03:50:12,5320Z,LIVREUR DE REPAS A DOMICILE,01P,C,99,
J00010282242,2022-06-14 19:32:41,8030Z,ACTIVITE D ENQUETE,01P,X,,
J00010282432,2022-06-14 19:32:51,9602B,PROTHESISTE ONGULAIRE SANS MANUCURE,01P,M,99,
J00010243350,2022-06-07 19:35:11,5621Z,CHEF A DOMICILE,01P,C,99,
J00010280972,2022-06-14 19:32:59,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010282382,2022-06-14 19:33:03,4321A,ELECTRICIEN,01P,M,14,
J00010281392,2022-06-14 19:33:04,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010316867,2022-06-24 11:51:24,7490B,RECHERCHE DE FUITE PAR TELECONSULTATION PAR LE BIAIS D UN SITE INTERNET DANS TOUTE LA FRANCE SUR RDV ,05P,C,99,
J00010337798,2022-06-29 08:56:21,4616Z,AGENT COMMERCIAL REPRESENTANT LES COLLECTIONS  VETEMENTS  POUR LE COMPTE DE SOCIETES DE DISTRIBUTION AVEC DEPLACEMENT CHEZ LES CLIENTS,05P,R,,
J00010301638,2022-06-18 19:31:40,9003B,AUTEUR LITTERAIRE  MUSICALE  ARTS PLASTIQUES  VENTE DE CREATIONS ET DE LIVRES  PRODUCTION VISUELLE  AUDIO  ANIMATION  PHOTOGRAPHIE  DESIGN,01P,L,,
J00010342137,2022-06-28 19:33:34,7410Z,GRAPHISTE DIGITAL  MARKETING ARTIST  INFOGRAPHISTE PAO  MOTION DESIGNER,01P,X,,
J00010342467,2022-06-28 19:33:56,4941A,CONVOYEUR DE VEHICULES  TRANSPORTER UN VEHICULES D UN POINT A A UN POINT B ,01P,C,99,
J00010172716,2022-06-07 19:35:02,5320Z,LIVRAISON DE REPAS A DOMICILE,05P,C,99,
J00010184570,2022-05-24 03:44:24,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010297059,2022-06-17 11:32:42,4791B,VENTE DE PRODUITS PYROTECHNIQUES DE DIVERTISSEMENT  TIR DE FEUX D ARTIFICE  CONSEIL EN PYROTECHNIE DE DIVERTISSEMENT  PRESTATION DE SERVICES,01P,C,10,
J00010289569,2022-06-21 19:36:57,6202A,OPTIMISATION DU REFERENCEMENT NATUREL DES SITES INTERNET ET ELABORATION DE STRATEGIES DIGITALES,01P,X,,
J00010302792,2022-06-22 11:44:15,7420Z,PHOTOGRAPHE REPORTER DE MARIAGE ,54P,X,,
J00010227593,2022-06-02 19:37:17,4931Z,TRANSPORT DE PERSONNES,01P,M,99,
J00010318467,2022-06-23 03:53:50,8810A,SERVICE D AIDE A LA PERSONNE  NETTOYAGE DE BATIMENTS  PETITS TRAVAUX DE BRICOLAGE  PETITS TRAVAUX DE JARDINAGE,01P,M,99,
J00010280592,2022-06-14 19:33:30,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010280642,2022-06-14 19:33:32,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010315737,2022-06-22 19:37:37,7410Z,GRAPHISME  ANIMATION 3D  INFOGRAPHIE  ILLUSTRATION,01P,X,,
J00010303238,2022-06-20 03:35:35,4322B,MAINTENANCE ET INSTALLATION DES SYSTEMES DE  CLIMATISATION ET CHAUFFAGE,01P,C,04,
J00010281467,2022-06-14 19:38:42,9602B,PROTHESISTE ONGULAIRE,05P,M,99,
J00010282069,2022-06-15 09:00:44,7022Z,CONSEIL AUX ENTREPRISES,05P,X,,
J00010342012,2022-06-28 19:33:24,5320Z,COURSE A VELO,01P,X,,
J00010283638,2022-06-15 16:10:57,5911A,CREATION DE PODCASTS  VIDEOS  ARTICLES DE BLOG ANIMATION D EVENEMENTS  SPEAKER  PRESTATIONS DE COMMUNICATION,05P,X,,
J00010281442,2022-06-14 19:33:44,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010282952,2022-06-14 19:33:47,4520A,REPARATION AUTOMOBILE,05P,M,99,
J00010200962,2022-06-14 19:33:49,8121Z,NETTOYAGE COURANT DES BATIMENTS,01P,M,99,
J00010317998,2022-06-23 03:53:22,7490B,CONSEIL EN AUDIOVISUEL AUX ENTREPRISES,01P,X,,
J00010318178,2022-06-23 03:53:29,8299Z,GESTION D ENTREPRISE,01P,M,99,
J00010243830,2022-06-07 19:35:57,4399C,TRAVAUX DE MACONNERIE,01P,M,14,
J00010244150,2022-06-07 19:36:10,9329Z,MAQUILLAGE EVENEMENTIEL   ENFANTS  FESTIVALS    ,01P,M,99,
J00010317972,2022-06-23 03:53:18,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010260552,2022-06-14 04:17:10,9609Z,CONSEIL EN EDUCATION CANINE  APPRENTISSAGE DES ORDRES DE BASES  DE LA MAITRISE DE SON CHIEN EN TOUTES CIRCONSTANCES  ANALYSE DU COMPORTEMENT,01P,M,99,
J00010243806,2022-06-07 19:35:55,8121Z,NETTOYAGE DE BATIMENTS,01P,M,99,
J00010314789,2022-06-22 12:00:43,5320Z,53 20Z AUTRES ACTIVITE DE POSTE ET DE COURRIER,01P,X,,
J00010152221,2022-05-15 03:32:48,8122Z,NETTOYAGE INDUSTRIEL,01P,M,99,
J00010345197,2022-06-29 03:53:16,3299Z,FABRICATION DE BOUGIE ARTISANALE PERSONNALISABLE  PACKAGING  ODEUR  ETIQUETTE ETC ,01P,M,04,
J00010345247,2022-06-29 03:53:20,8121Z,ENTRETIEN COURANT DES APPARTEMENTS  DEPOUSSIERAGE  ASPIRATION  NETTOYAGE DES MEUBLES ET SOLS  DESINFECTION DES SANITAIRES  BALAI  CHIFFON,05P,M,99,
J00010345387,2022-06-29 03:53:20,5610A,SERVEUR EN RESTAURATION,05P,C,99,
J00010221703,2022-06-02 19:37:48,7022Z,CONSEIL AUX ENTREPRISES,05P,X,,
J00010216406,2022-06-01 04:20:26,4322A,TRAVAUX D INSTALLATION D EAU ET DE GAZ EN TOUS LOCAUX,01P,M,14,
J00010226983,2022-06-02 19:38:21,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010194439,2022-06-13 13:21:20,4791B,REALISATION ET VENTE D OBJETS EN LAINE TRICOTEE OU CROCHETEE  CANEVAS  OU DE TOILE PEINTE  OU DE BRODERIE,01P,C,99,
J00010141281,2022-05-12 11:38:44,4799A,VENTE DE PRODUITS A DOMICILE,05P,C,99,
J00010342202,2022-06-28 19:33:42,9602B,DIVERSES PRESTATIONS ESTHETIQUES   ONGLES   MAQUILLAGES   SOINS   EXTENSIONS ET REHAUSSEMENT DE CILS   SOINS CORPS   EPILATIONS    ,01P,M,99,
J00010309318,2022-06-21 19:34:24,6201Z,PROGRAMMATION ET DEVELOPPEMENT DE SITE WEB OU APPLICATION ,05P,X,,
J00010317287,2022-06-22 19:39:52,9602A,COIFFURE A DOMICILE ET EN SALON,01P,M,99,
J00010090231,2022-05-19 04:23:45,9602B,PRESTATIONS ESTHETIQUES,01P,M,99,
J00010166981,2022-05-19 04:23:46,7420Z,PHOTOGRAPHIE DE MARIAGE  DIVERS,01P,X,,
J00010306579,2022-06-21 03:39:44,7410Z,CONSEIL EN DECORATION ET SUIVI DE CHANTIER  CHARGE DE CLIENTELE,05P,X,,
J00010305019,2022-06-21 03:39:51,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010305639,2022-06-21 03:39:54,7022Z,CONSEIL AUX ENTREPRISES,05P,X,,
J00010306389,2022-06-21 03:40:09,7022Z,CONSEIL AUX ENTREPRISES,05P,X,,
J00010167781,2022-05-19 04:24:41,7022Z,CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION,01P,X,,
J00010326577,2022-06-27 09:03:39,4719B,VENTE,54P,C,99,
J00010288397,2022-06-15 19:34:58,7311Z,CONCEPTEUR REDACTEUR,05P,X,,
J00010276392,2022-06-14 04:16:54,8130Z,PAYSAGISTE  CREATION PAYSAGERE DE JARDINS  PETITS TRAVAUX  ENTRETIEN DE JARDINS ET DE PISCINES  BAIGNADES ECOLOGIQUES ET FILTRATIONS,01M,C,99,
J00010318368,2022-06-23 03:53:43,4511Z,COURTAGE AUTOMOBILE,01P,R,,
J00010318418,2022-06-23 03:53:46,5610C,VENTE DE PIZZA A EMPORTER,05P,C,99,
J00010297109,2022-06-17 11:32:49,4532Z,COMMERCE ACCESSOIRE POUR VEHICULES,01P,C,99,
J00010316792,2022-06-22 19:39:07,8690F,COACH EN HYPNOTHERAPIE,05P,X,,
J00010333912,2022-06-27 11:38:04,9602B,PROTHESISTE ONGULAIRE SANS MANUCURE   NAIL ART  APPLICATION DE FAUX ONGLES EN CASPULES  DEPOSE VERNIS,01P,X,,
J00010194827,2022-06-22 19:38:06,6820A,LOUEUR EN MEUBLE NON PROFESSIONNEL,01P,I,,
J00010334118,2022-06-27 11:31:57,8551Z,COACHING SPORTIF ET EVENEMENTIEL  ENSEIGNEMENT DE DISCIPLINES SPORTIVES ET ACTIVITES DE LOISIRS ,01P,L,,
J00010264059,2022-06-10 19:36:54,6202A,CONSEIL EN SYSTEMES ET LOGICIELS INFORMATIQUES,05P,X,,
J00010264109,2022-06-10 19:36:56,4932Z,TRANSPORT DE VOYAGEUR PAR TAXIS,05P,M,99,
J00010168961,2022-05-19 03:41:09,4511Z,ACHAT REVENTE DE VEHICULE D OCCASIONS,01P,C,99,
J00010228203,2022-06-02 19:38:26,4791A,E COMMERCE,01P,C,09,
J00010225563,2022-06-02 19:38:39,7022Z,CONSEIL AUX ENTREPRISES,01P,X,,
J00010281368,2022-06-14 19:38:40,4619B,AUTRES INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS NON REGLEMENTES,01P,C,09,
J00010281608,2022-06-14 19:38:48,8121Z,ENTRETIEN DE LA MAISON ET MENAGE,01P,M,99,
J00010197283,2022-06-03 08:34:18,7711A,LOCATION DE VEHICULE,01P,C,99,
J00010338812,2022-06-28 04:31:54,4778B,VENTE DE BOIS DE CHAUFFAGE  AVEC TRANSFORMATION    DEBARDAGE DE BOIS DE CHAUFFAGE,01P,C,99,
J00010232486,2022-06-07 19:36:23,4781Z,ACTIVITE DE BOULANGERIE  FABRICATION DE PAINS ET DE VIENNOISERIES A PARTIR DE FARINE ET DE LEVAIN,01P,M,04,
J00010312379,2022-06-22 04:07:49,9329Z,ORGANISATION D EVENEMENTS  AIDE A L ORGANISATION D EVENEMENTS ET GESTION DES PRESTATAIRES ,01P,C,99,
J00010342087,2022-06-28 19:33:57,0149Z,APICULTURE  PRODUCTION DE MIEL  ELEVAGE DE REINES ,01P,A,,
J00010286359,2022-06-15 11:31:50,7410Z,DESIGNER SANS DROIT D AUTEUR,01P,X,,
J00010337897,2022-06-28 04:26:05,8899A,PRESTATION AUX SERVICES COMMUNAUX D ACCOMPAGNEMENT DES ENFANTS ET A LA PERSONNE,01P,X,,
J00010253029,2022-06-10 19:37:17,6831Z,AGENT IMMOBILIER,01P,X,,
J00010232387,2022-06-13 11:31:56,8121Z,HOMME TOUTES MAINS  PEINTURE  ENDUITS ET AUTRES TRAVAUX D ENTRETIEN ET DE MACONNERIE,01P,C,99,
J00010281632,2022-06-14 19:38:49,7021Z,CONSEIL EN COMMUNICATION ET RELATIONS PUBLIQUES 7021Z,05P,X,,
J00010281772,2022-06-14 19:38:56,4520A,ATELIER REPARATION ET ENTRETIENT DE VELO,05P,M,99,
J00010281822,2022-06-14 19:38:57,8553Z,ENSEIGNANT DE LA CONDUITE ET DE LA SECURITE ROUTIERE,01P,L,,
J00010310472,2022-06-21 19:35:55,5911B,PRODUCTION ET REALISATION D ENREGISTREMENTS ORIGINAUX POUR LA PUBLICITE  LE CINEMA ET AUTRES,01P,X,,
J00010301869,2022-06-18 19:31:56,7490B,CABINET DE CONSEIL ET AUDIT EN SECURITE PHYSIQUE DES BIENS  DES BATIMENTS ET DES PERSONNES ,01P,X,,
J00010282879,2022-06-14 19:33:25,8130Z,SERVICE A LA PERSONNE AVEC PETIT JARDINAGE ET BRICOLAGE  DEPANNAGE INFORMATIQUE ,05P,X,,
J00010312122,2022-06-21 19:38:04,7410Z,CREATION DE DESIGNS  LOGO  AFFICHES  FLYERS  BANNIERE  ILLUSTRATION   ETC,01P,X,,
J00010304962,2022-06-21 09:41:46,5814Z,BLOGUEUR PROFESSIONNEL,54P,X,,
J00010234110,2022-06-07 09:24:27,2341Z,ACTIVITE CERAMIQUE   CREATION DE PIECES EN GRES  AU TOUR DE POTIER OU MODELEES A LA MAIN  CUITES A HAUTE TEMPERATURE  ET EMAILLEES ,01P,M,04,
J00010125136,2022-06-07 19:36:25,4399C,TOUS TRAVAUX DE GROS OEUVRE DU BATIMENT,01P,M,14,
J00010342632,2022-06-28 19:34:27,7410Z,CONCEPTION DE SUPPORTS VISUELS  ELEMENTS GRAPHIQUES ET ILLUSTRATIONS DEDIES A LA COMMUNICATION ,01P,X,,
J00010289577,2022-06-15 19:36:12,6201Z,EN TANT QU INGENIEUR LOGICIEL  JE DEVELOPPE PRINCIPALEMENT DES PROGRAMMES INFORMATIQUES ,01P,X,,
J00010323749,2022-06-24 08:31:26,5320Z,SERVICE DE LIVRAISON,01P,X,,
J00010271948,2022-06-13 03:32:01,4511Z,COMMERCE AUTOMOBILE LEGER,01P,C,99,
J00010305399,2022-06-20 19:36:15,6201Z,CREATION DE CONTENU MULTIMEDIA  CREATION ET ADAPTATION D IDEES ORIGINALES  CONSEILS EN STRATEGIE NUMERIQUE  INFLUENCEUR NUMERIQUE ,05P,X,,
J00010315778,2022-06-22 19:38:03,6831Z,AGENT COMMERCIAL IMMOBILIER EN TRANSACTIONS SUR IMMEUBLES ET FONDS DE COMMERCE,01P,R,,
